service_id,date,exception_type
2.97.37.998.2874,20200801,1
2.97.37.998.2874,20200808,1
2.97.37.998.2874,20200822,1
2.97.37.998.2874,20200829,1
2.97.37.998.2874,20200905,1
2.97.37.998.2874,20200912,1
2.97.37.998.2874,20200919,1
2.97.37.998.2874,20200926,1
2.97.37.998.2874,20201003,1
2.97.37.998.2874,20201010,1
2.97.37.998.2874,20201017,1
2.97.37.998.2874,20201024,1
2.97.37.998.2874,20201031,1
2.97.37.998.2874,20201107,1
2.97.37.998.2874,20201114,1
2.97.37.998.2874,20201121,1
2.97.37.998.2874,20201128,1
2.97.37.998.2874,20201205,1
2.97.37.998.2874,20201212,1
2.97.37.998.2874,20201219,1
2.97.37.998.2874,20210102,1
2.97.37.998.2874,20210109,1
2.97.37.998.2874,20210116,1
2.97.37.998.2874,20210123,1
2.97.37.998.2874,20210130,1
2.97.37.998.2874,20210206,1
2.97.37.998.2874,20210213,1
2.97.37.999.2874,20200622,1
2.97.37.999.2874,20200623,1
2.97.37.999.2874,20200625,1
2.107.23.696.2933,20200621,1
2.107.23.696.2933,20200624,1
2.107.23.696.2933,20200628,1
2.107.23.696.2933,20200705,1
2.107.23.696.2933,20200712,1
2.107.23.696.2933,20200719,1
2.107.23.696.2933,20200726,1
2.107.23.696.2933,20200802,1
2.107.23.696.2933,20200809,1
2.107.23.696.2933,20200815,1
2.107.23.696.2933,20200816,1
2.107.23.696.2933,20200823,1
2.107.23.696.2933,20200830,1
2.107.23.696.2933,20200906,1
2.107.23.696.2933,20200911,1
2.107.23.696.2933,20200913,1
2.107.23.696.2933,20200920,1
2.107.23.696.2933,20200924,1
2.107.23.696.2933,20200927,1
2.107.23.696.2933,20201004,1
2.107.23.696.2933,20201011,1
2.107.23.696.2933,20201012,1
2.107.23.696.2933,20201018,1
2.107.23.696.2933,20201025,1
2.107.23.696.2933,20201101,1
2.107.23.696.2933,20201108,1
2.107.23.696.2933,20201115,1
2.107.23.696.2933,20201122,1
2.107.23.696.2933,20201129,1
2.107.23.696.2933,20201206,1
2.107.23.696.2933,20201208,1
2.107.23.696.2933,20201213,1
2.107.23.696.2933,20201220,1
2.107.23.696.2933,20201225,1
2.107.23.696.2933,20201226,1
2.107.23.696.2933,20201227,1
2.107.23.696.2933,20210103,1
2.107.23.696.2933,20210110,1
2.107.23.696.2933,20210117,1
2.107.23.696.2933,20210124,1
2.107.23.696.2933,20210131,1
2.107.23.696.2933,20210207,1
